"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
1.311 nsec,133.2 mV
1.311 nsec,133.1 mV
1.312 nsec,133.1 mV
1.312 nsec,133.0 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,132.9 mV
1.312 nsec,133.0 mV
1.313 nsec,133.0 mV
1.313 nsec,133.1 mV
1.313 nsec,133.2 mV
1.313 nsec,133.3 mV
1.313 nsec,133.3 mV
1.313 nsec,133.4 mV
1.313 nsec,133.5 mV
1.313 nsec,133.6 mV
1.313 nsec,133.7 mV
1.313 nsec,133.7 mV
1.314 nsec,133.8 mV
1.314 nsec,133.8 mV
1.314 nsec,133.8 mV
1.314 nsec,133.8 mV
1.314 nsec,133.8 mV
1.314 nsec,133.8 mV
1.314 nsec,133.7 mV
1.314 nsec,133.6 mV
1.314 nsec,133.6 mV
1.314 nsec,133.5 mV
1.315 nsec,133.4 mV
1.315 nsec,133.3 mV
1.315 nsec,133.2 mV
1.315 nsec,133.2 mV
1.315 nsec,133.1 mV
1.315 nsec,133.0 mV
1.315 nsec,133.0 mV
1.315 nsec,132.9 mV
1.315 nsec,132.9 mV
1.315 nsec,132.9 mV
1.316 nsec,132.9 mV
1.316 nsec,132.9 mV
1.316 nsec,132.9 mV
1.316 nsec,133.0 mV
1.316 nsec,133.0 mV
1.316 nsec,133.1 mV
1.316 nsec,133.2 mV
1.316 nsec,133.2 mV
1.316 nsec,133.3 mV
1.316 nsec,133.4 mV
1.317 nsec,133.5 mV
1.317 nsec,133.6 mV
1.317 nsec,133.6 mV
1.317 nsec,133.7 mV
1.317 nsec,133.8 mV
1.317 nsec,133.8 mV
1.317 nsec,133.8 mV
1.317 nsec,133.8 mV
1.317 nsec,133.8 mV
1.317 nsec,133.8 mV
1.318 nsec,133.7 mV
1.318 nsec,133.7 mV
1.318 nsec,133.6 mV
1.318 nsec,133.5 mV
1.318 nsec,133.4 mV
1.318 nsec,133.3 mV
1.318 nsec,133.3 mV
1.318 nsec,133.2 mV
1.318 nsec,133.1 mV
1.318 nsec,133.0 mV
1.319 nsec,133.0 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,132.9 mV
1.319 nsec,133.0 mV
1.319 nsec,133.1 mV
1.320 nsec,133.1 mV
1.320 nsec,133.2 mV
1.320 nsec,133.3 mV
1.320 nsec,133.4 mV
1.320 nsec,133.5 mV
1.320 nsec,133.6 mV
1.320 nsec,133.6 mV
1.320 nsec,133.7 mV
1.320 nsec,133.7 mV
1.320 nsec,133.8 mV
1.321 nsec,133.8 mV
1.321 nsec,133.8 mV
1.321 nsec,133.8 mV
1.321 nsec,133.8 mV
1.321 nsec,133.7 mV
1.321 nsec,133.7 mV
1.321 nsec,133.6 mV
1.321 nsec,133.5 mV
1.321 nsec,133.5 mV
1.321 nsec,133.4 mV
1.322 nsec,133.3 mV
1.322 nsec,133.2 mV
1.322 nsec,133.1 mV
1.322 nsec,133.0 mV
1.322 nsec,133.0 mV
1.322 nsec,132.9 mV
1.322 nsec,132.9 mV
1.322 nsec,132.9 mV
1.322 nsec,132.9 mV
1.322 nsec,132.9 mV
1.323 nsec,132.9 mV
1.323 nsec,132.9 mV
1.323 nsec,133.0 mV
1.323 nsec,133.1 mV
1.323 nsec,133.1 mV
1.323 nsec,133.2 mV
1.323 nsec,133.3 mV
1.323 nsec,133.4 mV
1.323 nsec,133.5 mV
1.323 nsec,133.5 mV
1.324 nsec,133.6 mV
1.324 nsec,133.7 mV
1.324 nsec,133.7 mV
1.324 nsec,133.8 mV
1.324 nsec,133.8 mV
1.324 nsec,133.8 mV
1.324 nsec,133.8 mV
1.324 nsec,133.8 mV
1.324 nsec,133.7 mV
1.324 nsec,133.7 mV
1.325 nsec,133.6 mV
1.325 nsec,133.5 mV
1.325 nsec,133.5 mV
1.325 nsec,133.4 mV
1.325 nsec,133.3 mV
1.325 nsec,133.2 mV
1.325 nsec,133.1 mV
1.325 nsec,133.1 mV
1.325 nsec,133.0 mV
1.325 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,132.9 mV
1.326 nsec,133.0 mV
1.326 nsec,133.0 mV
1.326 nsec,133.1 mV
1.326 nsec,133.2 mV
1.327 nsec,133.3 mV
1.327 nsec,133.4 mV
1.327 nsec,133.4 mV
1.327 nsec,133.5 mV
1.327 nsec,133.6 mV
1.327 nsec,133.7 mV
1.327 nsec,133.7 mV
1.327 nsec,133.8 mV
1.327 nsec,133.8 mV
1.327 nsec,133.8 mV
1.328 nsec,133.8 mV
1.328 nsec,133.8 mV
1.328 nsec,133.7 mV
1.328 nsec,133.7 mV
1.328 nsec,133.6 mV
1.328 nsec,133.6 mV
1.328 nsec,133.5 mV
1.328 nsec,133.4 mV
1.328 nsec,133.3 mV
1.328 nsec,133.2 mV
1.329 nsec,133.2 mV
1.329 nsec,133.1 mV
1.329 nsec,133.0 mV
1.329 nsec,133.0 mV
1.329 nsec,132.9 mV
1.329 nsec,132.9 mV
1.329 nsec,132.9 mV
1.329 nsec,132.9 mV
1.329 nsec,132.9 mV
1.329 nsec,132.9 mV
1.330 nsec,133.0 mV
1.330 nsec,133.0 mV
1.330 nsec,133.1 mV
1.330 nsec,133.2 mV
1.330 nsec,133.3 mV
1.330 nsec,133.3 mV
1.330 nsec,133.4 mV
1.330 nsec,133.5 mV
1.330 nsec,133.6 mV
1.330 nsec,133.6 mV
1.331 nsec,133.7 mV
1.331 nsec,133.7 mV
1.331 nsec,133.8 mV
1.331 nsec,133.8 mV
1.331 nsec,133.8 mV
1.331 nsec,133.8 mV
1.331 nsec,133.7 mV
1.331 nsec,133.7 mV
1.331 nsec,133.6 mV
1.331 nsec,133.6 mV
1.332 nsec,133.5 mV
1.332 nsec,133.4 mV
1.332 nsec,133.3 mV
1.332 nsec,133.3 mV
1.332 nsec,133.2 mV
1.332 nsec,133.1 mV
1.332 nsec,133.0 mV
1.332 nsec,133.0 mV
1.332 nsec,132.9 mV
1.332 nsec,132.9 mV
1.333 nsec,132.9 mV
1.333 nsec,132.9 mV
1.333 nsec,132.9 mV
1.333 nsec,132.9 mV
1.333 nsec,133.0 mV
1.333 nsec,133.0 mV
1.333 nsec,133.1 mV
1.333 nsec,133.2 mV
1.333 nsec,133.2 mV
1.333 nsec,133.3 mV
1.334 nsec,133.4 mV
1.334 nsec,133.5 mV
1.334 nsec,133.6 mV
1.334 nsec,133.6 mV
1.334 nsec,133.7 mV
1.334 nsec,133.7 mV
1.334 nsec,133.8 mV
1.334 nsec,133.8 mV
1.334 nsec,133.8 mV
1.334 nsec,133.8 mV
1.335 nsec,133.7 mV
1.335 nsec,133.7 mV
1.335 nsec,133.7 mV
1.335 nsec,133.6 mV
1.335 nsec,133.5 mV
1.335 nsec,133.4 mV
1.335 nsec,133.3 mV
1.335 nsec,133.3 mV
1.335 nsec,133.2 mV
1.335 nsec,133.1 mV
1.336 nsec,133.0 mV
1.336 nsec,133.0 mV
1.336 nsec,132.9 mV
1.336 nsec,132.9 mV
1.336 nsec,132.9 mV
1.336 nsec,132.9 mV
1.336 nsec,132.9 mV
1.336 nsec,132.9 mV
1.336 nsec,133.0 mV
1.336 nsec,133.0 mV
1.337 nsec,133.1 mV
1.337 nsec,133.2 mV
1.337 nsec,133.2 mV
1.337 nsec,133.3 mV
1.337 nsec,133.4 mV
1.337 nsec,133.5 mV
1.337 nsec,133.6 mV
1.337 nsec,133.6 mV
1.337 nsec,133.7 mV
1.337 nsec,133.7 mV
1.338 nsec,133.8 mV
1.338 nsec,133.8 mV
1.338 nsec,133.8 mV
1.338 nsec,133.8 mV
1.338 nsec,133.7 mV
1.338 nsec,133.7 mV
1.338 nsec,133.7 mV
1.338 nsec,133.6 mV
1.338 nsec,133.5 mV
1.338 nsec,133.4 mV
1.339 nsec,133.4 mV
1.339 nsec,133.3 mV
1.339 nsec,133.2 mV
1.339 nsec,133.1 mV
1.339 nsec,133.1 mV
1.339 nsec,133.0 mV
1.339 nsec,132.9 mV
1.339 nsec,132.9 mV
1.339 nsec,132.9 mV
1.339 nsec,132.9 mV
1.340 nsec,132.9 mV
1.340 nsec,132.9 mV
1.340 nsec,133.0 mV
1.340 nsec,133.0 mV
1.340 nsec,133.1 mV
1.340 nsec,133.1 mV
1.340 nsec,133.2 mV
1.340 nsec,133.3 mV
1.340 nsec,133.4 mV
1.340 nsec,133.5 mV
1.341 nsec,133.5 mV
1.341 nsec,133.6 mV
1.341 nsec,133.7 mV
1.341 nsec,133.7 mV
1.341 nsec,133.8 mV
1.341 nsec,133.8 mV
1.341 nsec,133.8 mV
1.341 nsec,133.8 mV
1.341 nsec,133.8 mV
1.341 nsec,133.7 mV
1.342 nsec,133.7 mV
1.342 nsec,133.6 mV
1.342 nsec,133.5 mV
1.342 nsec,133.5 mV
1.342 nsec,133.4 mV
1.342 nsec,133.3 mV
1.342 nsec,133.2 mV
1.342 nsec,133.1 mV
1.342 nsec,133.1 mV
1.342 nsec,133.0 mV
1.343 nsec,133.0 mV
1.343 nsec,132.9 mV
1.343 nsec,132.9 mV
1.343 nsec,132.9 mV
1.343 nsec,132.9 mV
1.343 nsec,132.9 mV
1.343 nsec,133.0 mV
1.343 nsec,133.0 mV
1.343 nsec,133.1 mV
1.343 nsec,133.1 mV
1.344 nsec,133.2 mV
1.344 nsec,133.3 mV
1.344 nsec,133.4 mV
1.344 nsec,133.5 mV
1.344 nsec,133.5 mV
1.344 nsec,133.6 mV
1.344 nsec,133.7 mV
1.344 nsec,133.7 mV
1.344 nsec,133.7 mV
1.344 nsec,133.8 mV
1.345 nsec,133.8 mV
1.345 nsec,133.8 mV
1.345 nsec,133.8 mV
1.345 nsec,133.7 mV
1.345 nsec,133.7 mV
1.345 nsec,133.6 mV
1.345 nsec,133.5 mV
1.345 nsec,133.5 mV
1.345 nsec,133.4 mV
1.345 nsec,133.3 mV
1.346 nsec,133.2 mV
1.346 nsec,133.1 mV
1.346 nsec,133.1 mV
1.346 nsec,133.0 mV
1.346 nsec,133.0 mV
1.346 nsec,132.9 mV
1.346 nsec,132.9 mV
1.346 nsec,132.9 mV
1.346 nsec,132.9 mV
1.346 nsec,132.9 mV
1.347 nsec,132.9 mV
1.347 nsec,133.0 mV
1.347 nsec,133.1 mV
1.347 nsec,133.1 mV
1.347 nsec,133.2 mV
1.347 nsec,133.3 mV
1.347 nsec,133.4 mV
1.347 nsec,133.4 mV
1.347 nsec,133.5 mV
1.347 nsec,133.6 mV
1.348 nsec,133.7 mV
1.348 nsec,133.7 mV
1.348 nsec,133.7 mV
1.348 nsec,133.8 mV
1.348 nsec,133.8 mV
1.348 nsec,133.8 mV
1.348 nsec,133.8 mV
1.348 nsec,133.7 mV
1.348 nsec,133.7 mV
1.348 nsec,133.6 mV
1.349 nsec,133.5 mV
1.349 nsec,133.5 mV
1.349 nsec,133.4 mV
1.349 nsec,133.3 mV
1.349 nsec,133.2 mV
1.349 nsec,133.2 mV
1.349 nsec,133.1 mV
1.349 nsec,133.0 mV
1.349 nsec,133.0 mV
1.349 nsec,132.9 mV
1.350 nsec,132.9 mV
1.350 nsec,132.9 mV
1.350 nsec,132.9 mV
1.350 nsec,132.9 mV
1.350 nsec,132.9 mV
1.350 nsec,133.0 mV
1.350 nsec,133.1 mV
1.350 nsec,133.1 mV
1.350 nsec,133.2 mV
1.350 nsec,133.3 mV
1.351 nsec,133.4 mV
1.351 nsec,133.4 mV
1.351 nsec,133.5 mV
1.351 nsec,133.6 mV
1.351 nsec,133.6 mV
1.351 nsec,133.7 mV
1.351 nsec,133.7 mV
1.351 nsec,133.8 mV
1.351 nsec,133.8 mV
1.351 nsec,133.8 mV
1.352 nsec,133.8 mV
1.352 nsec,133.7 mV
1.352 nsec,133.7 mV
1.352 nsec,133.6 mV
1.352 nsec,133.6 mV
1.352 nsec,133.5 mV
1.352 nsec,133.4 mV
1.352 nsec,133.3 mV
1.352 nsec,133.2 mV
1.352 nsec,133.2 mV
1.353 nsec,133.1 mV
1.353 nsec,133.0 mV
1.353 nsec,133.0 mV
1.353 nsec,132.9 mV
1.353 nsec,132.9 mV
1.353 nsec,132.9 mV
1.353 nsec,132.9 mV
1.353 nsec,132.9 mV
1.353 nsec,132.9 mV
1.353 nsec,133.0 mV
1.354 nsec,133.0 mV
1.354 nsec,133.1 mV
1.354 nsec,133.2 mV
1.354 nsec,133.3 mV
1.354 nsec,133.3 mV
1.354 nsec,133.4 mV
1.354 nsec,133.5 mV
1.354 nsec,133.6 mV
1.354 nsec,133.6 mV
1.354 nsec,133.7 mV
1.355 nsec,133.7 mV
1.355 nsec,133.8 mV
1.355 nsec,133.8 mV
1.355 nsec,133.8 mV
1.355 nsec,133.8 mV
1.355 nsec,133.7 mV
1.355 nsec,133.7 mV
1.355 nsec,133.6 mV
1.355 nsec,133.6 mV
1.355 nsec,133.5 mV
1.356 nsec,133.4 mV
1.356 nsec,133.3 mV
1.356 nsec,133.2 mV
1.356 nsec,133.2 mV
1.356 nsec,133.1 mV
1.356 nsec,133.0 mV
1.356 nsec,133.0 mV
1.356 nsec,132.9 mV
1.356 nsec,132.9 mV
1.356 nsec,132.9 mV
1.357 nsec,132.9 mV
1.357 nsec,132.9 mV
1.357 nsec,132.9 mV
1.357 nsec,133.0 mV
1.357 nsec,133.0 mV
1.357 nsec,133.1 mV
1.357 nsec,133.2 mV
1.357 nsec,133.3 mV
1.357 nsec,133.3 mV
1.357 nsec,133.4 mV
1.358 nsec,133.5 mV
1.358 nsec,133.6 mV
1.358 nsec,133.6 mV
1.358 nsec,133.7 mV
1.358 nsec,133.7 mV
1.358 nsec,133.8 mV
1.358 nsec,133.8 mV
1.358 nsec,133.8 mV
1.358 nsec,133.8 mV
1.358 nsec,133.7 mV
1.359 nsec,133.7 mV
1.359 nsec,133.6 mV
1.359 nsec,133.6 mV
1.359 nsec,133.5 mV
1.359 nsec,133.4 mV
1.359 nsec,133.3 mV
1.359 nsec,133.2 mV
1.359 nsec,133.2 mV
1.359 nsec,133.1 mV
1.359 nsec,133.0 mV
1.360 nsec,133.0 mV
1.360 nsec,132.9 mV
1.360 nsec,132.9 mV
1.360 nsec,132.9 mV
1.360 nsec,132.9 mV
1.360 nsec,132.9 mV
1.360 nsec,132.9 mV
1.360 nsec,133.0 mV
1.360 nsec,133.0 mV
1.360 nsec,133.1 mV
1.361 nsec,133.2 mV
1.361 nsec,133.3 mV
1.361 nsec,133.3 mV
1.361 nsec,133.4 mV
1.361 nsec,133.5 mV
1.361 nsec,133.6 mV
1.361 nsec,133.6 mV
1.361 nsec,133.7 mV
1.361 nsec,133.7 mV
1.361 nsec,133.8 mV
1.362 nsec,133.8 mV
1.362 nsec,133.8 mV
1.362 nsec,133.7 mV
1.362 nsec,133.7 mV
1.362 nsec,133.7 mV
1.362 nsec,133.6 mV
1.362 nsec,133.6 mV
1.362 nsec,133.5 mV
1.362 nsec,133.4 mV
1.362 nsec,133.3 mV
1.363 nsec,133.3 mV
1.363 nsec,133.2 mV
1.363 nsec,133.1 mV
1.363 nsec,133.0 mV
1.363 nsec,133.0 mV
1.363 nsec,132.9 mV
1.363 nsec,132.9 mV
1.363 nsec,132.9 mV
1.363 nsec,132.9 mV
1.363 nsec,132.9 mV
1.364 nsec,132.9 mV
1.364 nsec,133.0 mV
1.364 nsec,133.0 mV
1.364 nsec,133.1 mV
1.364 nsec,133.2 mV
1.364 nsec,133.3 mV
1.364 nsec,133.3 mV
1.364 nsec,133.4 mV
1.364 nsec,133.5 mV
1.364 nsec,133.6 mV
1.365 nsec,133.6 mV
1.365 nsec,133.7 mV
1.365 nsec,133.7 mV
1.365 nsec,133.7 mV
1.365 nsec,133.8 mV
1.365 nsec,133.8 mV
1.365 nsec,133.7 mV
1.365 nsec,133.7 mV
1.365 nsec,133.7 mV
1.365 nsec,133.6 mV
1.366 nsec,133.6 mV
1.366 nsec,133.5 mV
1.366 nsec,133.4 mV
1.366 nsec,133.3 mV
1.366 nsec,133.3 mV
1.366 nsec,133.2 mV
1.366 nsec,133.1 mV
1.366 nsec,133.0 mV
1.366 nsec,133.0 mV
1.366 nsec,132.9 mV
1.367 nsec,132.9 mV
1.367 nsec,132.9 mV
1.367 nsec,132.9 mV
1.367 nsec,132.9 mV
1.367 nsec,132.9 mV
1.367 nsec,133.0 mV
1.367 nsec,133.0 mV
1.367 nsec,133.1 mV
1.367 nsec,133.2 mV
1.367 nsec,133.3 mV
1.368 nsec,133.3 mV
1.368 nsec,133.4 mV
1.368 nsec,133.5 mV
1.368 nsec,133.6 mV
1.368 nsec,133.6 mV
1.368 nsec,133.7 mV
1.368 nsec,133.7 mV
1.368 nsec,133.7 mV
1.368 nsec,133.8 mV
1.368 nsec,133.8 mV
1.369 nsec,133.7 mV
1.369 nsec,133.7 mV
1.369 nsec,133.7 mV
1.369 nsec,133.6 mV
1.369 nsec,133.6 mV
1.369 nsec,133.5 mV
1.369 nsec,133.4 mV
1.369 nsec,133.3 mV
1.369 nsec,133.3 mV
1.369 nsec,133.2 mV
1.370 nsec,133.1 mV
1.370 nsec,133.0 mV
1.370 nsec,133.0 mV
1.370 nsec,133.0 mV
1.370 nsec,132.9 mV
1.370 nsec,132.9 mV
1.370 nsec,132.9 mV
1.370 nsec,132.9 mV
1.370 nsec,133.0 mV
1.370 nsec,133.0 mV
1.371 nsec,133.0 mV
1.371 nsec,133.1 mV
1.371 nsec,133.2 mV
1.371 nsec,133.3 mV
1.371 nsec,133.3 mV
1.371 nsec,133.4 mV
1.371 nsec,133.5 mV
1.371 nsec,133.6 mV
1.371 nsec,133.6 mV
1.371 nsec,133.7 mV
1.372 nsec,133.7 mV
1.372 nsec,133.7 mV
1.372 nsec,133.8 mV
1.372 nsec,133.8 mV
1.372 nsec,133.7 mV
1.372 nsec,133.7 mV
1.372 nsec,133.7 mV
1.372 nsec,133.6 mV
1.372 nsec,133.6 mV
1.372 nsec,133.5 mV
1.373 nsec,133.4 mV
1.373 nsec,133.3 mV
1.373 nsec,133.3 mV
1.373 nsec,133.2 mV
1.373 nsec,133.1 mV
1.373 nsec,133.1 mV
1.373 nsec,133.0 mV
1.373 nsec,133.0 mV
1.373 nsec,132.9 mV
1.373 nsec,132.9 mV
1.374 nsec,132.9 mV
1.374 nsec,132.9 mV
1.374 nsec,133.0 mV
1.374 nsec,133.0 mV
1.374 nsec,133.0 mV
1.374 nsec,133.1 mV
1.374 nsec,133.2 mV
1.374 nsec,133.3 mV
1.374 nsec,133.3 mV
1.374 nsec,133.4 mV
1.375 nsec,133.5 mV
1.375 nsec,133.6 mV
1.375 nsec,133.6 mV
1.375 nsec,133.7 mV
1.375 nsec,133.7 mV
1.375 nsec,133.7 mV
1.375 nsec,133.8 mV
1.375 nsec,133.8 mV
1.375 nsec,133.7 mV
1.375 nsec,133.7 mV
1.376 nsec,133.7 mV
1.376 nsec,133.6 mV
1.376 nsec,133.6 mV
1.376 nsec,133.5 mV
1.376 nsec,133.4 mV
1.376 nsec,133.3 mV
1.376 nsec,133.3 mV
1.376 nsec,133.2 mV
1.376 nsec,133.1 mV
1.376 nsec,133.1 mV
1.377 nsec,133.0 mV
1.377 nsec,133.0 mV
1.377 nsec,132.9 mV
1.377 nsec,132.9 mV
1.377 nsec,132.9 mV
1.377 nsec,132.9 mV
1.377 nsec,133.0 mV
1.377 nsec,133.0 mV
1.377 nsec,133.0 mV
1.377 nsec,133.1 mV
1.378 nsec,133.2 mV
1.378 nsec,133.3 mV
1.378 nsec,133.3 mV
1.378 nsec,133.4 mV
1.378 nsec,133.5 mV
1.378 nsec,133.6 mV
1.378 nsec,133.6 mV
1.378 nsec,133.7 mV
1.378 nsec,133.7 mV
1.378 nsec,133.7 mV
1.379 nsec,133.8 mV
1.379 nsec,133.8 mV
1.379 nsec,133.7 mV
1.379 nsec,133.7 mV
1.379 nsec,133.7 mV
1.379 nsec,133.6 mV
1.379 nsec,133.6 mV
1.379 nsec,133.5 mV
1.379 nsec,133.4 mV
1.379 nsec,133.3 mV
1.380 nsec,133.3 mV
1.380 nsec,133.2 mV
1.380 nsec,133.1 mV
1.380 nsec,133.1 mV
1.380 nsec,133.0 mV
1.380 nsec,133.0 mV
1.380 nsec,132.9 mV
1.380 nsec,132.9 mV
1.380 nsec,132.9 mV
1.380 nsec,132.9 mV
1.381 nsec,133.0 mV
1.381 nsec,133.0 mV
1.381 nsec,133.1 mV
1.381 nsec,133.1 mV
1.381 nsec,133.2 mV
1.381 nsec,133.3 mV
1.381 nsec,133.3 mV
1.381 nsec,133.4 mV
1.381 nsec,133.5 mV
1.381 nsec,133.6 mV
1.382 nsec,133.6 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.7 mV
1.382 nsec,133.6 mV
1.383 nsec,133.6 mV
1.383 nsec,133.5 mV
1.383 nsec,133.4 mV
1.383 nsec,133.3 mV
1.383 nsec,133.3 mV
1.383 nsec,133.2 mV
1.383 nsec,133.1 mV
1.383 nsec,133.1 mV
1.383 nsec,133.0 mV
1.383 nsec,133.0 mV
1.384 nsec,132.9 mV
1.384 nsec,132.9 mV
1.384 nsec,132.9 mV
1.384 nsec,132.9 mV
1.384 nsec,133.0 mV
1.384 nsec,133.0 mV
1.384 nsec,133.1 mV
1.384 nsec,133.1 mV
1.384 nsec,133.2 mV
1.384 nsec,133.3 mV
1.385 nsec,133.3 mV
1.385 nsec,133.4 mV
1.385 nsec,133.5 mV
1.385 nsec,133.6 mV
1.385 nsec,133.6 mV
1.385 nsec,133.7 mV
1.385 nsec,133.7 mV
1.385 nsec,133.7 mV
1.385 nsec,133.7 mV
1.385 nsec,133.7 mV
1.386 nsec,133.7 mV
1.386 nsec,133.7 mV
1.386 nsec,133.7 mV
1.386 nsec,133.6 mV
1.386 nsec,133.5 mV
1.386 nsec,133.5 mV
1.386 nsec,133.4 mV
1.386 nsec,133.3 mV
1.386 nsec,133.3 mV
1.386 nsec,133.2 mV
1.387 nsec,133.1 mV
1.387 nsec,133.1 mV
1.387 nsec,133.0 mV
1.387 nsec,133.0 mV
1.387 nsec,132.9 mV
1.387 nsec,132.9 mV
1.387 nsec,132.9 mV
1.387 nsec,132.9 mV
1.387 nsec,133.0 mV
1.387 nsec,133.0 mV
1.388 nsec,133.1 mV
1.388 nsec,133.1 mV
1.388 nsec,133.2 mV
1.388 nsec,133.3 mV
1.388 nsec,133.3 mV
1.388 nsec,133.4 mV
1.388 nsec,133.5 mV
1.388 nsec,133.6 mV
1.388 nsec,133.6 mV
1.388 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.7 mV
1.389 nsec,133.6 mV
1.389 nsec,133.5 mV
1.389 nsec,133.5 mV
1.390 nsec,133.4 mV
1.390 nsec,133.3 mV
1.390 nsec,133.2 mV
1.390 nsec,133.2 mV
1.390 nsec,133.1 mV
1.390 nsec,133.0 mV
1.390 nsec,133.0 mV
1.390 nsec,133.0 mV
1.390 nsec,132.9 mV
1.390 nsec,132.9 mV
1.391 nsec,132.9 mV
1.391 nsec,132.9 mV
1.391 nsec,133.0 mV
1.391 nsec,133.0 mV
1.391 nsec,133.1 mV
1.391 nsec,133.1 mV
1.391 nsec,133.2 mV
1.391 nsec,133.3 mV
1.391 nsec,133.3 mV
1.391 nsec,133.4 mV
1.392 nsec,133.5 mV
1.392 nsec,133.6 mV
1.392 nsec,133.6 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.392 nsec,133.7 mV
1.393 nsec,133.7 mV
1.393 nsec,133.6 mV
1.393 nsec,133.5 mV
1.393 nsec,133.5 mV
1.393 nsec,133.4 mV
1.393 nsec,133.3 mV
1.393 nsec,133.2 mV
1.393 nsec,133.2 mV
1.393 nsec,133.1 mV
1.393 nsec,133.0 mV
1.394 nsec,133.0 mV
1.394 nsec,133.0 mV
1.394 nsec,132.9 mV
1.394 nsec,132.9 mV
1.394 nsec,132.9 mV
1.394 nsec,132.9 mV
1.394 nsec,133.0 mV
1.394 nsec,133.0 mV
1.394 nsec,133.1 mV
1.394 nsec,133.1 mV
1.395 nsec,133.2 mV
1.395 nsec,133.3 mV
1.395 nsec,133.4 mV
1.395 nsec,133.4 mV
1.395 nsec,133.5 mV
1.395 nsec,133.6 mV
1.395 nsec,133.6 mV
1.395 nsec,133.7 mV
1.395 nsec,133.7 mV
1.395 nsec,133.7 mV
1.396 nsec,133.7 mV
1.396 nsec,133.7 mV
1.396 nsec,133.7 mV
1.396 nsec,133.7 mV
1.396 nsec,133.6 mV
1.396 nsec,133.6 mV
1.396 nsec,133.5 mV
1.396 nsec,133.5 mV
1.396 nsec,133.4 mV
1.396 nsec,133.3 mV
1.397 nsec,133.2 mV
1.397 nsec,133.2 mV
1.397 nsec,133.1 mV
1.397 nsec,133.0 mV
1.397 nsec,133.0 mV
1.397 nsec,133.0 mV
1.397 nsec,132.9 mV
1.397 nsec,132.9 mV
1.397 nsec,132.9 mV
1.397 nsec,133.0 mV
1.398 nsec,133.0 mV
1.398 nsec,133.0 mV
1.398 nsec,133.1 mV
1.398 nsec,133.1 mV
1.398 nsec,133.2 mV
1.398 nsec,133.3 mV
1.398 nsec,133.4 mV
1.398 nsec,133.4 mV
1.398 nsec,133.5 mV
1.398 nsec,133.6 mV
1.399 nsec,133.6 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.7 mV
1.399 nsec,133.6 mV
1.399 nsec,133.6 mV
1.400 nsec,133.5 mV
1.400 nsec,133.5 mV
1.400 nsec,133.4 mV
1.400 nsec,133.3 mV
1.400 nsec,133.2 mV
1.400 nsec,133.2 mV
1.400 nsec,133.1 mV
1.400 nsec,133.0 mV
1.400 nsec,133.0 mV
1.400 nsec,133.0 mV
1.401 nsec,132.9 mV
1.401 nsec,132.9 mV
1.401 nsec,132.9 mV
1.401 nsec,133.0 mV
1.401 nsec,133.0 mV
1.401 nsec,133.0 mV
1.401 nsec,133.1 mV
1.401 nsec,133.1 mV
1.401 nsec,133.2 mV
1.401 nsec,133.3 mV
1.402 nsec,133.4 mV
1.402 nsec,133.4 mV
1.402 nsec,133.5 mV
1.402 nsec,133.6 mV
1.402 nsec,133.6 mV
1.402 nsec,133.7 mV
1.402 nsec,133.7 mV
1.402 nsec,133.7 mV
1.402 nsec,133.7 mV
1.402 nsec,133.7 mV
1.403 nsec,133.7 mV
1.403 nsec,133.7 mV
1.403 nsec,133.6 mV
1.403 nsec,133.6 mV
1.403 nsec,133.5 mV
1.403 nsec,133.4 mV
1.403 nsec,133.4 mV
1.403 nsec,133.3 mV
1.403 nsec,133.2 mV
1.403 nsec,133.2 mV
1.404 nsec,133.1 mV
1.404 nsec,133.0 mV
1.404 nsec,133.0 mV
1.404 nsec,133.0 mV
