"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
1.143 nsec,246.0 mV
1.143 nsec,246.2 mV
1.143 nsec,246.4 mV
1.143 nsec,246.7 mV
1.143 nsec,246.9 mV
1.143 nsec,247.0 mV
1.143 nsec,247.2 mV
1.144 nsec,247.3 mV
1.144 nsec,247.4 mV
1.144 nsec,247.4 mV
1.144 nsec,247.4 mV
1.144 nsec,247.4 mV
1.144 nsec,247.3 mV
1.144 nsec,247.2 mV
1.144 nsec,247.0 mV
1.144 nsec,246.9 mV
1.144 nsec,246.7 mV
1.145 nsec,246.5 mV
1.145 nsec,246.2 mV
1.145 nsec,246.0 mV
1.145 nsec,245.8 mV
1.145 nsec,245.6 mV
1.145 nsec,245.4 mV
1.145 nsec,245.2 mV
1.145 nsec,245.1 mV
1.145 nsec,245.0 mV
1.145 nsec,244.9 mV
1.146 nsec,244.9 mV
1.146 nsec,244.9 mV
1.146 nsec,245.0 mV
1.146 nsec,245.0 mV
1.146 nsec,245.2 mV
1.146 nsec,245.3 mV
1.146 nsec,245.5 mV
1.146 nsec,245.7 mV
1.146 nsec,245.9 mV
1.146 nsec,246.1 mV
1.147 nsec,246.4 mV
1.147 nsec,246.6 mV
1.147 nsec,246.8 mV
1.147 nsec,247.0 mV
1.147 nsec,247.1 mV
1.147 nsec,247.3 mV
1.147 nsec,247.3 mV
1.147 nsec,247.4 mV
1.147 nsec,247.4 mV
1.147 nsec,247.4 mV
1.148 nsec,247.3 mV
1.148 nsec,247.2 mV
1.148 nsec,247.1 mV
1.148 nsec,246.9 mV
1.148 nsec,246.7 mV
1.148 nsec,246.5 mV
1.148 nsec,246.3 mV
1.148 nsec,246.1 mV
1.148 nsec,245.9 mV
1.148 nsec,245.6 mV
1.149 nsec,245.5 mV
1.149 nsec,245.3 mV
1.149 nsec,245.1 mV
1.149 nsec,245.0 mV
1.149 nsec,244.9 mV
1.149 nsec,244.9 mV
1.149 nsec,244.9 mV
1.149 nsec,244.9 mV
1.149 nsec,245.0 mV
1.149 nsec,245.1 mV
1.150 nsec,245.3 mV
1.150 nsec,245.5 mV
1.150 nsec,245.7 mV
1.150 nsec,245.9 mV
1.150 nsec,246.1 mV
1.150 nsec,246.3 mV
1.150 nsec,246.5 mV
1.150 nsec,246.7 mV
1.150 nsec,246.9 mV
1.150 nsec,247.1 mV
1.151 nsec,247.2 mV
1.151 nsec,247.3 mV
1.151 nsec,247.4 mV
1.151 nsec,247.4 mV
1.151 nsec,247.4 mV
1.151 nsec,247.3 mV
1.151 nsec,247.2 mV
1.151 nsec,247.1 mV
1.151 nsec,247.0 mV
1.151 nsec,246.8 mV
1.152 nsec,246.6 mV
1.152 nsec,246.4 mV
1.152 nsec,246.1 mV
1.152 nsec,245.9 mV
1.152 nsec,245.7 mV
1.152 nsec,245.5 mV
1.152 nsec,245.3 mV
1.152 nsec,245.2 mV
1.152 nsec,245.1 mV
1.152 nsec,245.0 mV
1.153 nsec,244.9 mV
1.153 nsec,244.9 mV
1.153 nsec,244.9 mV
1.153 nsec,245.0 mV
1.153 nsec,245.1 mV
1.153 nsec,245.3 mV
1.153 nsec,245.4 mV
1.153 nsec,245.6 mV
1.153 nsec,245.8 mV
1.153 nsec,246.0 mV
1.154 nsec,246.3 mV
1.154 nsec,246.5 mV
1.154 nsec,246.7 mV
1.154 nsec,246.9 mV
1.154 nsec,247.0 mV
1.154 nsec,247.2 mV
1.154 nsec,247.3 mV
1.154 nsec,247.4 mV
1.154 nsec,247.4 mV
1.154 nsec,247.4 mV
1.155 nsec,247.3 mV
1.155 nsec,247.3 mV
1.155 nsec,247.1 mV
1.155 nsec,247.0 mV
1.155 nsec,246.8 mV
1.155 nsec,246.6 mV
1.155 nsec,246.4 mV
1.155 nsec,246.2 mV
1.155 nsec,246.0 mV
1.155 nsec,245.7 mV
1.156 nsec,245.5 mV
1.156 nsec,245.4 mV
1.156 nsec,245.2 mV
1.156 nsec,245.1 mV
1.156 nsec,245.0 mV
1.156 nsec,244.9 mV
1.156 nsec,244.9 mV
1.156 nsec,244.9 mV
1.156 nsec,245.0 mV
1.156 nsec,245.1 mV
1.157 nsec,245.2 mV
1.157 nsec,245.4 mV
1.157 nsec,245.6 mV
1.157 nsec,245.8 mV
1.157 nsec,246.0 mV
1.157 nsec,246.2 mV
1.157 nsec,246.4 mV
1.157 nsec,246.6 mV
1.157 nsec,246.8 mV
1.157 nsec,247.0 mV
1.158 nsec,247.1 mV
1.158 nsec,247.3 mV
1.158 nsec,247.3 mV
1.158 nsec,247.4 mV
1.158 nsec,247.4 mV
1.158 nsec,247.3 mV
1.158 nsec,247.3 mV
1.158 nsec,247.2 mV
1.158 nsec,247.0 mV
1.158 nsec,246.8 mV
1.159 nsec,246.7 mV
1.159 nsec,246.4 mV
1.159 nsec,246.2 mV
1.159 nsec,246.0 mV
1.159 nsec,245.8 mV
1.159 nsec,245.6 mV
1.159 nsec,245.4 mV
1.159 nsec,245.2 mV
1.159 nsec,245.1 mV
1.159 nsec,245.0 mV
1.160 nsec,245.0 mV
1.160 nsec,244.9 mV
1.160 nsec,244.9 mV
1.160 nsec,245.0 mV
1.160 nsec,245.1 mV
1.160 nsec,245.2 mV
1.160 nsec,245.4 mV
1.160 nsec,245.5 mV
1.160 nsec,245.7 mV
1.160 nsec,246.0 mV
1.161 nsec,246.2 mV
1.161 nsec,246.4 mV
1.161 nsec,246.6 mV
1.161 nsec,246.8 mV
1.161 nsec,247.0 mV
1.161 nsec,247.1 mV
1.161 nsec,247.2 mV
1.161 nsec,247.3 mV
1.161 nsec,247.4 mV
1.161 nsec,247.4 mV
1.162 nsec,247.3 mV
1.162 nsec,247.3 mV
1.162 nsec,247.2 mV
1.162 nsec,247.0 mV
1.162 nsec,246.9 mV
1.162 nsec,246.7 mV
1.162 nsec,246.5 mV
1.162 nsec,246.3 mV
1.162 nsec,246.0 mV
1.162 nsec,245.8 mV
1.163 nsec,245.6 mV
1.163 nsec,245.4 mV
1.163 nsec,245.3 mV
1.163 nsec,245.1 mV
1.163 nsec,245.0 mV
1.163 nsec,245.0 mV
1.163 nsec,244.9 mV
1.163 nsec,244.9 mV
1.163 nsec,245.0 mV
1.163 nsec,245.1 mV
1.164 nsec,245.2 mV
1.164 nsec,245.3 mV
1.164 nsec,245.5 mV
1.164 nsec,245.7 mV
1.164 nsec,245.9 mV
1.164 nsec,246.1 mV
1.164 nsec,246.4 mV
1.164 nsec,246.6 mV
1.164 nsec,246.8 mV
1.164 nsec,246.9 mV
1.165 nsec,247.1 mV
1.165 nsec,247.2 mV
1.165 nsec,247.3 mV
1.165 nsec,247.4 mV
1.165 nsec,247.4 mV
1.165 nsec,247.3 mV
1.165 nsec,247.3 mV
1.165 nsec,247.2 mV
1.165 nsec,247.0 mV
1.165 nsec,246.9 mV
1.166 nsec,246.7 mV
1.166 nsec,246.5 mV
1.166 nsec,246.3 mV
1.166 nsec,246.1 mV
1.166 nsec,245.9 mV
1.166 nsec,245.7 mV
1.166 nsec,245.5 mV
1.166 nsec,245.3 mV
1.166 nsec,245.2 mV
1.166 nsec,245.1 mV
1.167 nsec,245.0 mV
1.167 nsec,245.0 mV
1.167 nsec,245.0 mV
1.167 nsec,245.0 mV
1.167 nsec,245.1 mV
1.167 nsec,245.2 mV
1.167 nsec,245.3 mV
1.167 nsec,245.5 mV
1.167 nsec,245.7 mV
1.167 nsec,245.9 mV
1.168 nsec,246.1 mV
1.168 nsec,246.3 mV
1.168 nsec,246.5 mV
1.168 nsec,246.7 mV
1.168 nsec,246.9 mV
1.168 nsec,247.1 mV
1.168 nsec,247.2 mV
1.168 nsec,247.3 mV
1.168 nsec,247.3 mV
1.168 nsec,247.4 mV
1.169 nsec,247.3 mV
1.169 nsec,247.3 mV
1.169 nsec,247.2 mV
1.169 nsec,247.1 mV
1.169 nsec,246.9 mV
1.169 nsec,246.7 mV
1.169 nsec,246.5 mV
1.169 nsec,246.3 mV
1.169 nsec,246.1 mV
1.169 nsec,245.9 mV
1.170 nsec,245.7 mV
1.170 nsec,245.5 mV
1.170 nsec,245.3 mV
1.170 nsec,245.2 mV
1.170 nsec,245.1 mV
1.170 nsec,245.0 mV
1.170 nsec,245.0 mV
1.170 nsec,245.0 mV
1.170 nsec,245.0 mV
1.170 nsec,245.1 mV
1.171 nsec,245.2 mV
1.171 nsec,245.3 mV
1.171 nsec,245.5 mV
1.171 nsec,245.7 mV
1.171 nsec,245.9 mV
1.171 nsec,246.1 mV
1.171 nsec,246.3 mV
1.171 nsec,246.5 mV
1.171 nsec,246.7 mV
1.171 nsec,246.9 mV
1.172 nsec,247.0 mV
1.172 nsec,247.2 mV
1.172 nsec,247.3 mV
1.172 nsec,247.3 mV
1.172 nsec,247.3 mV
1.172 nsec,247.3 mV
1.172 nsec,247.3 mV
1.172 nsec,247.2 mV
1.172 nsec,247.1 mV
1.172 nsec,246.9 mV
1.173 nsec,246.7 mV
1.173 nsec,246.5 mV
1.173 nsec,246.3 mV
1.173 nsec,246.1 mV
1.173 nsec,245.9 mV
1.173 nsec,245.7 mV
1.173 nsec,245.5 mV
1.173 nsec,245.3 mV
1.173 nsec,245.2 mV
1.173 nsec,245.1 mV
1.174 nsec,245.0 mV
1.174 nsec,245.0 mV
1.174 nsec,245.0 mV
1.174 nsec,245.0 mV
1.174 nsec,245.1 mV
1.174 nsec,245.2 mV
1.174 nsec,245.3 mV
1.174 nsec,245.5 mV
1.174 nsec,245.7 mV
1.174 nsec,245.9 mV
1.175 nsec,246.1 mV
1.175 nsec,246.3 mV
1.175 nsec,246.5 mV
1.175 nsec,246.7 mV
1.175 nsec,246.9 mV
1.175 nsec,247.0 mV
1.175 nsec,247.2 mV
1.175 nsec,247.3 mV
1.175 nsec,247.3 mV
1.175 nsec,247.3 mV
1.176 nsec,247.3 mV
1.176 nsec,247.3 mV
1.176 nsec,247.2 mV
1.176 nsec,247.1 mV
1.176 nsec,246.9 mV
1.176 nsec,246.7 mV
1.176 nsec,246.6 mV
1.176 nsec,246.3 mV
1.176 nsec,246.1 mV
1.176 nsec,245.9 mV
1.177 nsec,245.7 mV
1.177 nsec,245.5 mV
1.177 nsec,245.4 mV
1.177 nsec,245.2 mV
1.177 nsec,245.1 mV
1.177 nsec,245.0 mV
1.177 nsec,245.0 mV
1.177 nsec,245.0 mV
1.177 nsec,245.0 mV
1.177 nsec,245.1 mV
1.178 nsec,245.2 mV
1.178 nsec,245.3 mV
1.178 nsec,245.5 mV
1.178 nsec,245.7 mV
1.178 nsec,245.9 mV
1.178 nsec,246.1 mV
1.178 nsec,246.3 mV
1.178 nsec,246.5 mV
1.178 nsec,246.7 mV
1.178 nsec,246.9 mV
1.179 nsec,247.0 mV
1.179 nsec,247.1 mV
1.179 nsec,247.2 mV
1.179 nsec,247.3 mV
1.179 nsec,247.3 mV
1.179 nsec,247.3 mV
1.179 nsec,247.3 mV
1.179 nsec,247.2 mV
1.179 nsec,247.1 mV
1.179 nsec,246.9 mV
1.180 nsec,246.7 mV
1.180 nsec,246.6 mV
1.180 nsec,246.4 mV
1.180 nsec,246.1 mV
1.180 nsec,245.9 mV
1.180 nsec,245.7 mV
1.180 nsec,245.5 mV
1.180 nsec,245.4 mV
1.180 nsec,245.2 mV
1.180 nsec,245.1 mV
1.181 nsec,245.0 mV
1.181 nsec,245.0 mV
1.181 nsec,245.0 mV
1.181 nsec,245.0 mV
1.181 nsec,245.1 mV
1.181 nsec,245.2 mV
1.181 nsec,245.3 mV
1.181 nsec,245.5 mV
1.181 nsec,245.7 mV
1.181 nsec,245.9 mV
1.182 nsec,246.1 mV
1.182 nsec,246.3 mV
1.182 nsec,246.5 mV
1.182 nsec,246.7 mV
1.182 nsec,246.8 mV
1.182 nsec,247.0 mV
1.182 nsec,247.1 mV
1.182 nsec,247.2 mV
1.182 nsec,247.3 mV
1.182 nsec,247.3 mV
1.183 nsec,247.3 mV
1.183 nsec,247.3 mV
1.183 nsec,247.2 mV
1.183 nsec,247.1 mV
1.183 nsec,246.9 mV
1.183 nsec,246.7 mV
1.183 nsec,246.6 mV
1.183 nsec,246.4 mV
1.183 nsec,246.1 mV
1.183 nsec,245.9 mV
1.184 nsec,245.7 mV
1.184 nsec,245.6 mV
1.184 nsec,245.4 mV
1.184 nsec,245.2 mV
1.184 nsec,245.1 mV
1.184 nsec,245.0 mV
1.184 nsec,245.0 mV
1.184 nsec,245.0 mV
1.184 nsec,245.0 mV
1.184 nsec,245.1 mV
1.185 nsec,245.2 mV
1.185 nsec,245.3 mV
1.185 nsec,245.5 mV
1.185 nsec,245.7 mV
1.185 nsec,245.9 mV
1.185 nsec,246.1 mV
1.185 nsec,246.3 mV
1.185 nsec,246.5 mV
1.185 nsec,246.7 mV
1.185 nsec,246.8 mV
1.186 nsec,247.0 mV
1.186 nsec,247.1 mV
1.186 nsec,247.2 mV
1.186 nsec,247.3 mV
1.186 nsec,247.3 mV
1.186 nsec,247.3 mV
1.186 nsec,247.3 mV
1.186 nsec,247.2 mV
1.186 nsec,247.1 mV
1.186 nsec,246.9 mV
1.187 nsec,246.7 mV
1.187 nsec,246.6 mV
1.187 nsec,246.4 mV
1.187 nsec,246.1 mV
1.187 nsec,245.9 mV
1.187 nsec,245.7 mV
1.187 nsec,245.6 mV
1.187 nsec,245.4 mV
1.187 nsec,245.2 mV
1.187 nsec,245.1 mV
1.188 nsec,245.1 mV
1.188 nsec,245.0 mV
1.188 nsec,245.0 mV
1.188 nsec,245.0 mV
1.188 nsec,245.1 mV
1.188 nsec,245.2 mV
1.188 nsec,245.3 mV
1.188 nsec,245.5 mV
1.188 nsec,245.7 mV
1.188 nsec,245.9 mV
1.189 nsec,246.1 mV
1.189 nsec,246.3 mV
1.189 nsec,246.5 mV
1.189 nsec,246.7 mV
1.189 nsec,246.8 mV
1.189 nsec,247.0 mV
1.189 nsec,247.1 mV
1.189 nsec,247.2 mV
1.189 nsec,247.3 mV
1.189 nsec,247.3 mV
1.190 nsec,247.3 mV
1.190 nsec,247.2 mV
1.190 nsec,247.2 mV
1.190 nsec,247.0 mV
1.190 nsec,246.9 mV
1.190 nsec,246.7 mV
1.190 nsec,246.5 mV
1.190 nsec,246.3 mV
1.190 nsec,246.1 mV
1.190 nsec,245.9 mV
1.191 nsec,245.7 mV
1.191 nsec,245.6 mV
1.191 nsec,245.4 mV
1.191 nsec,245.2 mV
1.191 nsec,245.1 mV
1.191 nsec,245.1 mV
1.191 nsec,245.0 mV
1.191 nsec,245.0 mV
1.191 nsec,245.0 mV
1.191 nsec,245.1 mV
1.192 nsec,245.2 mV
1.192 nsec,245.3 mV
1.192 nsec,245.5 mV
1.192 nsec,245.7 mV
1.192 nsec,245.9 mV
1.192 nsec,246.1 mV
1.192 nsec,246.3 mV
1.192 nsec,246.5 mV
1.192 nsec,246.7 mV
1.192 nsec,246.8 mV
1.193 nsec,247.0 mV
1.193 nsec,247.1 mV
1.193 nsec,247.2 mV
1.193 nsec,247.3 mV
1.193 nsec,247.3 mV
1.193 nsec,247.3 mV
1.193 nsec,247.2 mV
1.193 nsec,247.1 mV
1.193 nsec,247.0 mV
1.193 nsec,246.9 mV
1.194 nsec,246.7 mV
1.194 nsec,246.5 mV
1.194 nsec,246.3 mV
1.194 nsec,246.1 mV
1.194 nsec,245.9 mV
1.194 nsec,245.7 mV
1.194 nsec,245.5 mV
1.194 nsec,245.4 mV
1.194 nsec,245.2 mV
1.194 nsec,245.1 mV
1.195 nsec,245.1 mV
1.195 nsec,245.0 mV
1.195 nsec,245.0 mV
1.195 nsec,245.1 mV
1.195 nsec,245.1 mV
1.195 nsec,245.2 mV
1.195 nsec,245.4 mV
1.195 nsec,245.5 mV
1.195 nsec,245.7 mV
1.195 nsec,245.9 mV
1.196 nsec,246.1 mV
1.196 nsec,246.3 mV
1.196 nsec,246.5 mV
1.196 nsec,246.7 mV
1.196 nsec,246.8 mV
1.196 nsec,247.0 mV
1.196 nsec,247.1 mV
1.196 nsec,247.2 mV
1.196 nsec,247.3 mV
1.196 nsec,247.3 mV
1.197 nsec,247.3 mV
1.197 nsec,247.2 mV
1.197 nsec,247.1 mV
1.197 nsec,247.0 mV
1.197 nsec,246.9 mV
1.197 nsec,246.7 mV
1.197 nsec,246.5 mV
1.197 nsec,246.3 mV
1.197 nsec,246.1 mV
1.197 nsec,245.9 mV
1.198 nsec,245.7 mV
1.198 nsec,245.5 mV
1.198 nsec,245.4 mV
1.198 nsec,245.2 mV
1.198 nsec,245.1 mV
1.198 nsec,245.1 mV
1.198 nsec,245.0 mV
1.198 nsec,245.0 mV
1.198 nsec,245.1 mV
1.198 nsec,245.1 mV
1.199 nsec,245.2 mV
1.199 nsec,245.4 mV
1.199 nsec,245.5 mV
1.199 nsec,245.7 mV
1.199 nsec,245.9 mV
1.199 nsec,246.1 mV
1.199 nsec,246.3 mV
1.199 nsec,246.5 mV
1.199 nsec,246.7 mV
1.199 nsec,246.9 mV
1.200 nsec,247.0 mV
1.200 nsec,247.1 mV
1.200 nsec,247.2 mV
1.200 nsec,247.3 mV
1.200 nsec,247.3 mV
1.200 nsec,247.3 mV
1.200 nsec,247.2 mV
1.200 nsec,247.1 mV
1.200 nsec,247.0 mV
1.200 nsec,246.8 mV
1.201 nsec,246.7 mV
1.201 nsec,246.5 mV
1.201 nsec,246.3 mV
1.201 nsec,246.1 mV
1.201 nsec,245.9 mV
1.201 nsec,245.7 mV
1.201 nsec,245.5 mV
1.201 nsec,245.4 mV
1.201 nsec,245.2 mV
1.201 nsec,245.1 mV
1.202 nsec,245.1 mV
1.202 nsec,245.0 mV
1.202 nsec,245.0 mV
1.202 nsec,245.1 mV
1.202 nsec,245.2 mV
1.202 nsec,245.3 mV
1.202 nsec,245.4 mV
1.202 nsec,245.6 mV
1.202 nsec,245.7 mV
1.202 nsec,245.9 mV
1.203 nsec,246.1 mV
1.203 nsec,246.3 mV
1.203 nsec,246.5 mV
1.203 nsec,246.7 mV
1.203 nsec,246.9 mV
1.203 nsec,247.0 mV
1.203 nsec,247.1 mV
1.203 nsec,247.2 mV
1.203 nsec,247.3 mV
1.203 nsec,247.3 mV
1.204 nsec,247.2 mV
1.204 nsec,247.2 mV
1.204 nsec,247.1 mV
1.204 nsec,247.0 mV
1.204 nsec,246.8 mV
1.204 nsec,246.7 mV
1.204 nsec,246.5 mV
1.204 nsec,246.3 mV
1.204 nsec,246.1 mV
1.204 nsec,245.9 mV
1.205 nsec,245.7 mV
1.205 nsec,245.5 mV
1.205 nsec,245.4 mV
1.205 nsec,245.2 mV
1.205 nsec,245.1 mV
1.205 nsec,245.1 mV
1.205 nsec,245.0 mV
1.205 nsec,245.1 mV
1.205 nsec,245.1 mV
1.205 nsec,245.2 mV
1.206 nsec,245.3 mV
1.206 nsec,245.4 mV
1.206 nsec,245.6 mV
1.206 nsec,245.8 mV
1.206 nsec,246.0 mV
1.206 nsec,246.2 mV
1.206 nsec,246.4 mV
1.206 nsec,246.5 mV
1.206 nsec,246.7 mV
1.206 nsec,246.9 mV
1.207 nsec,247.0 mV
1.207 nsec,247.1 mV
1.207 nsec,247.2 mV
1.207 nsec,247.2 mV
1.207 nsec,247.3 mV
1.207 nsec,247.2 mV
1.207 nsec,247.2 mV
1.207 nsec,247.1 mV
1.207 nsec,246.9 mV
1.207 nsec,246.8 mV
1.208 nsec,246.6 mV
1.208 nsec,246.4 mV
1.208 nsec,246.2 mV
1.208 nsec,246.0 mV
1.208 nsec,245.8 mV
1.208 nsec,245.7 mV
1.208 nsec,245.5 mV
1.208 nsec,245.3 mV
1.208 nsec,245.2 mV
1.208 nsec,245.1 mV
1.209 nsec,245.1 mV
1.209 nsec,245.1 mV
1.209 nsec,245.1 mV
1.209 nsec,245.1 mV
1.209 nsec,245.2 mV
1.209 nsec,245.3 mV
1.209 nsec,245.5 mV
1.209 nsec,245.6 mV
1.209 nsec,245.8 mV
1.209 nsec,246.0 mV
1.210 nsec,246.2 mV
1.210 nsec,246.4 mV
1.210 nsec,246.6 mV
1.210 nsec,246.7 mV
1.210 nsec,246.9 mV
1.210 nsec,247.0 mV
1.210 nsec,247.1 mV
1.210 nsec,247.2 mV
1.210 nsec,247.2 mV
1.210 nsec,247.2 mV
1.211 nsec,247.2 mV
1.211 nsec,247.1 mV
1.211 nsec,247.0 mV
1.211 nsec,246.9 mV
1.211 nsec,246.8 mV
1.211 nsec,246.6 mV
1.211 nsec,246.4 mV
1.211 nsec,246.2 mV
1.211 nsec,246.0 mV
1.211 nsec,245.8 mV
1.212 nsec,245.6 mV
1.212 nsec,245.5 mV
1.212 nsec,245.3 mV
1.212 nsec,245.2 mV
1.212 nsec,245.1 mV
1.212 nsec,245.1 mV
1.212 nsec,245.1 mV
1.212 nsec,245.1 mV
1.212 nsec,245.1 mV
1.212 nsec,245.2 mV
1.213 nsec,245.3 mV
1.213 nsec,245.5 mV
1.213 nsec,245.6 mV
1.213 nsec,245.8 mV
1.213 nsec,246.0 mV
1.213 nsec,246.2 mV
1.213 nsec,246.4 mV
1.213 nsec,246.6 mV
1.213 nsec,246.8 mV
1.213 nsec,246.9 mV
1.214 nsec,247.0 mV
1.214 nsec,247.1 mV
1.214 nsec,247.2 mV
1.214 nsec,247.2 mV
1.214 nsec,247.2 mV
1.214 nsec,247.2 mV
1.214 nsec,247.1 mV
1.214 nsec,247.0 mV
1.214 nsec,246.9 mV
1.214 nsec,246.7 mV
1.215 nsec,246.5 mV
1.215 nsec,246.4 mV
1.215 nsec,246.2 mV
1.215 nsec,246.0 mV
1.215 nsec,245.8 mV
1.215 nsec,245.6 mV
1.215 nsec,245.4 mV
1.215 nsec,245.3 mV
1.215 nsec,245.2 mV
1.215 nsec,245.1 mV
1.216 nsec,245.1 mV
1.216 nsec,245.1 mV
1.216 nsec,245.1 mV
1.216 nsec,245.2 mV
1.216 nsec,245.3 mV
1.216 nsec,245.4 mV
1.216 nsec,245.5 mV
1.216 nsec,245.7 mV
1.216 nsec,245.9 mV
1.216 nsec,246.1 mV
1.217 nsec,246.3 mV
1.217 nsec,246.5 mV
1.217 nsec,246.6 mV
1.217 nsec,246.8 mV
1.217 nsec,246.9 mV
1.217 nsec,247.1 mV
1.217 nsec,247.2 mV
1.217 nsec,247.2 mV
1.217 nsec,247.2 mV
1.217 nsec,247.2 mV
1.218 nsec,247.2 mV
1.218 nsec,247.1 mV
1.218 nsec,247.0 mV
1.218 nsec,246.8 mV
1.218 nsec,246.7 mV
1.218 nsec,246.5 mV
1.218 nsec,246.3 mV
1.218 nsec,246.1 mV
1.218 nsec,245.9 mV
1.218 nsec,245.7 mV
1.219 nsec,245.6 mV
1.219 nsec,245.4 mV
1.219 nsec,245.3 mV
1.219 nsec,245.2 mV
1.219 nsec,245.1 mV
1.219 nsec,245.1 mV
1.219 nsec,245.1 mV
1.219 nsec,245.1 mV
1.219 nsec,245.2 mV
1.219 nsec,245.3 mV
1.220 nsec,245.4 mV
1.220 nsec,245.6 mV
1.220 nsec,245.7 mV
1.220 nsec,245.9 mV
1.220 nsec,246.1 mV
1.220 nsec,246.3 mV
1.220 nsec,246.5 mV
1.220 nsec,246.7 mV
1.220 nsec,246.8 mV
1.220 nsec,247.0 mV
1.221 nsec,247.1 mV
1.221 nsec,247.2 mV
1.221 nsec,247.2 mV
1.221 nsec,247.2 mV
1.221 nsec,247.2 mV
1.221 nsec,247.2 mV
1.221 nsec,247.1 mV
1.221 nsec,246.9 mV
1.221 nsec,246.8 mV
1.221 nsec,246.6 mV
1.222 nsec,246.5 mV
1.222 nsec,246.3 mV
1.222 nsec,246.1 mV
1.222 nsec,245.9 mV
1.222 nsec,245.7 mV
1.222 nsec,245.5 mV
1.222 nsec,245.4 mV
1.222 nsec,245.3 mV
1.222 nsec,245.2 mV
1.222 nsec,245.1 mV
1.223 nsec,245.1 mV
1.223 nsec,245.1 mV
1.223 nsec,245.1 mV
1.223 nsec,245.2 mV
1.223 nsec,245.3 mV
1.223 nsec,245.4 mV
1.223 nsec,245.6 mV
1.223 nsec,245.8 mV
1.223 nsec,246.0 mV
1.223 nsec,246.2 mV
1.224 nsec,246.3 mV
1.224 nsec,246.5 mV
1.224 nsec,246.7 mV
1.224 nsec,246.9 mV
1.224 nsec,247.0 mV
1.224 nsec,247.1 mV
1.224 nsec,247.2 mV
1.224 nsec,247.2 mV
1.224 nsec,247.2 mV
1.224 nsec,247.2 mV
1.225 nsec,247.1 mV
1.225 nsec,247.0 mV
1.225 nsec,246.9 mV
1.225 nsec,246.8 mV
1.225 nsec,246.6 mV
1.225 nsec,246.4 mV
1.225 nsec,246.2 mV
1.225 nsec,246.0 mV
1.225 nsec,245.8 mV
1.225 nsec,245.7 mV
1.226 nsec,245.5 mV
1.226 nsec,245.4 mV
1.226 nsec,245.2 mV
1.226 nsec,245.2 mV
1.226 nsec,245.1 mV
1.226 nsec,245.1 mV
1.226 nsec,245.1 mV
1.226 nsec,245.2 mV
1.226 nsec,245.2 mV
1.226 nsec,245.4 mV
1.227 nsec,245.5 mV
1.227 nsec,245.7 mV
1.227 nsec,245.8 mV
1.227 nsec,246.0 mV
1.227 nsec,246.2 mV
1.227 nsec,246.4 mV
1.227 nsec,246.6 mV
1.227 nsec,246.7 mV
1.227 nsec,246.9 mV
1.227 nsec,247.0 mV
1.228 nsec,247.1 mV
1.228 nsec,247.2 mV
1.228 nsec,247.2 mV
1.228 nsec,247.2 mV
1.228 nsec,247.2 mV
1.228 nsec,247.1 mV
1.228 nsec,247.0 mV
1.228 nsec,246.9 mV
1.228 nsec,246.7 mV
1.228 nsec,246.5 mV
1.229 nsec,246.4 mV
1.229 nsec,246.2 mV
1.229 nsec,246.0 mV
1.229 nsec,245.8 mV
1.229 nsec,245.6 mV
1.229 nsec,245.5 mV
1.229 nsec,245.3 mV
1.229 nsec,245.2 mV
1.229 nsec,245.2 mV
1.229 nsec,245.1 mV
1.230 nsec,245.1 mV
1.230 nsec,245.1 mV
1.230 nsec,245.2 mV
1.230 nsec,245.3 mV
1.230 nsec,245.4 mV
1.230 nsec,245.5 mV
1.230 nsec,245.7 mV
1.230 nsec,245.9 mV
1.230 nsec,246.1 mV
1.230 nsec,246.3 mV
1.231 nsec,246.4 mV
1.231 nsec,246.6 mV
1.231 nsec,246.8 mV
1.231 nsec,246.9 mV
1.231 nsec,247.0 mV
1.231 nsec,247.1 mV
1.231 nsec,247.2 mV
1.231 nsec,247.2 mV
1.231 nsec,247.2 mV
1.231 nsec,247.1 mV
1.232 nsec,247.1 mV
1.232 nsec,247.0 mV
1.232 nsec,246.8 mV
1.232 nsec,246.7 mV
1.232 nsec,246.5 mV
1.232 nsec,246.3 mV
1.232 nsec,246.1 mV
1.232 nsec,245.9 mV
1.232 nsec,245.7 mV
1.232 nsec,245.6 mV
1.233 nsec,245.4 mV
1.233 nsec,245.3 mV
1.233 nsec,245.2 mV
1.233 nsec,245.1 mV
1.233 nsec,245.1 mV
1.233 nsec,245.1 mV
1.233 nsec,245.1 mV
1.233 nsec,245.2 mV
1.233 nsec,245.3 mV
1.233 nsec,245.4 mV
1.234 nsec,245.6 mV
1.234 nsec,245.8 mV
1.234 nsec,245.9 mV
1.234 nsec,246.1 mV
1.234 nsec,246.3 mV
1.234 nsec,246.5 mV
1.234 nsec,246.7 mV
1.234 nsec,246.8 mV
1.234 nsec,247.0 mV
1.234 nsec,247.1 mV
1.235 nsec,247.1 mV
1.235 nsec,247.2 mV
1.235 nsec,247.2 mV
1.235 nsec,247.2 mV
1.235 nsec,247.1 mV
1.235 nsec,247.0 mV
1.235 nsec,246.9 mV
1.235 nsec,246.8 mV
1.235 nsec,246.6 mV
