"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
1.530 nsec,199.6 mV
1.530 nsec,199.6 mV
1.530 nsec,199.6 mV
1.530 nsec,199.7 mV
1.530 nsec,199.7 mV
1.530 nsec,199.7 mV
1.531 nsec,199.6 mV
1.531 nsec,199.6 mV
1.531 nsec,199.5 mV
1.531 nsec,199.4 mV
1.531 nsec,199.3 mV
1.531 nsec,199.2 mV
1.531 nsec,199.1 mV
1.531 nsec,199.0 mV
1.531 nsec,198.9 mV
1.531 nsec,198.8 mV
1.532 nsec,198.7 mV
1.532 nsec,198.6 mV
1.532 nsec,198.5 mV
1.532 nsec,198.5 mV
1.532 nsec,198.4 mV
1.532 nsec,198.4 mV
1.532 nsec,198.4 mV
1.532 nsec,198.4 mV
1.532 nsec,198.4 mV
1.532 nsec,198.4 mV
1.533 nsec,198.5 mV
1.533 nsec,198.5 mV
1.533 nsec,198.6 mV
1.533 nsec,198.6 mV
1.533 nsec,198.7 mV
1.533 nsec,198.8 mV
1.533 nsec,198.9 mV
1.533 nsec,198.9 mV
1.533 nsec,199.0 mV
1.533 nsec,199.0 mV
1.534 nsec,199.0 mV
1.534 nsec,199.0 mV
1.534 nsec,199.0 mV
1.534 nsec,199.0 mV
1.534 nsec,198.9 mV
1.534 nsec,198.9 mV
1.534 nsec,198.8 mV
1.534 nsec,198.7 mV
1.534 nsec,198.6 mV
1.534 nsec,198.5 mV
1.535 nsec,198.4 mV
1.535 nsec,198.3 mV
1.535 nsec,198.2 mV
1.535 nsec,198.0 mV
1.535 nsec,197.9 mV
1.535 nsec,197.9 mV
1.535 nsec,197.8 mV
1.535 nsec,197.7 mV
1.535 nsec,197.7 mV
1.535 nsec,197.6 mV
1.536 nsec,197.6 mV
1.536 nsec,197.6 mV
1.536 nsec,197.7 mV
1.536 nsec,197.7 mV
1.536 nsec,197.7 mV
1.536 nsec,197.8 mV
1.536 nsec,197.9 mV
1.536 nsec,197.9 mV
1.536 nsec,198.0 mV
1.536 nsec,198.1 mV
1.537 nsec,198.1 mV
1.537 nsec,198.2 mV
1.537 nsec,198.2 mV
1.537 nsec,198.3 mV
1.537 nsec,198.3 mV
1.537 nsec,198.3 mV
1.537 nsec,198.2 mV
1.537 nsec,198.2 mV
1.537 nsec,198.2 mV
1.537 nsec,198.1 mV
1.538 nsec,198.0 mV
1.538 nsec,197.9 mV
1.538 nsec,197.8 mV
1.538 nsec,197.7 mV
1.538 nsec,197.6 mV
1.538 nsec,197.5 mV
1.538 nsec,197.4 mV
1.538 nsec,197.3 mV
1.538 nsec,197.2 mV
1.538 nsec,197.1 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.0 mV
1.539 nsec,197.1 mV
1.539 nsec,197.1 mV
1.539 nsec,197.2 mV
1.540 nsec,197.3 mV
1.540 nsec,197.4 mV
1.540 nsec,197.4 mV
1.540 nsec,197.5 mV
1.540 nsec,197.6 mV
1.540 nsec,197.7 mV
1.540 nsec,197.7 mV
1.540 nsec,197.7 mV
1.540 nsec,197.8 mV
1.540 nsec,197.8 mV
1.541 nsec,197.7 mV
1.541 nsec,197.7 mV
1.541 nsec,197.7 mV
1.541 nsec,197.6 mV
1.541 nsec,197.5 mV
1.541 nsec,197.4 mV
1.541 nsec,197.4 mV
1.541 nsec,197.3 mV
1.541 nsec,197.2 mV
1.541 nsec,197.1 mV
1.542 nsec,197.0 mV
1.542 nsec,196.9 mV
1.542 nsec,196.9 mV
1.542 nsec,196.8 mV
1.542 nsec,196.8 mV
1.542 nsec,196.8 mV
1.542 nsec,196.8 mV
1.542 nsec,196.8 mV
1.542 nsec,196.9 mV
1.542 nsec,196.9 mV
1.543 nsec,197.0 mV
1.543 nsec,197.1 mV
1.543 nsec,197.2 mV
1.543 nsec,197.3 mV
1.543 nsec,197.4 mV
1.543 nsec,197.5 mV
1.543 nsec,197.6 mV
1.543 nsec,197.7 mV
1.543 nsec,197.8 mV
1.543 nsec,197.9 mV
1.544 nsec,197.9 mV
1.544 nsec,198.0 mV
1.544 nsec,198.0 mV
1.544 nsec,198.0 mV
1.544 nsec,198.1 mV
1.544 nsec,198.0 mV
1.544 nsec,198.0 mV
1.544 nsec,198.0 mV
1.544 nsec,197.9 mV
1.544 nsec,197.9 mV
1.545 nsec,197.8 mV
1.545 nsec,197.8 mV
1.545 nsec,197.7 mV
1.545 nsec,197.7 mV
1.545 nsec,197.6 mV
1.545 nsec,197.6 mV
1.545 nsec,197.6 mV
1.545 nsec,197.6 mV
1.545 nsec,197.6 mV
1.545 nsec,197.6 mV
1.546 nsec,197.7 mV
1.546 nsec,197.7 mV
1.546 nsec,197.8 mV
1.546 nsec,197.9 mV
1.546 nsec,198.0 mV
1.546 nsec,198.2 mV
1.546 nsec,198.3 mV
1.546 nsec,198.4 mV
1.546 nsec,198.6 mV
1.546 nsec,198.7 mV
1.547 nsec,198.8 mV
1.547 nsec,199.0 mV
1.547 nsec,199.1 mV
1.547 nsec,199.2 mV
1.547 nsec,199.3 mV
1.547 nsec,199.4 mV
1.547 nsec,199.4 mV
1.547 nsec,199.5 mV
1.547 nsec,199.5 mV
1.547 nsec,199.5 mV
1.548 nsec,199.5 mV
1.548 nsec,199.5 mV
1.548 nsec,199.5 mV
1.548 nsec,199.5 mV
1.548 nsec,199.4 mV
1.548 nsec,199.4 mV
1.548 nsec,199.4 mV
1.548 nsec,199.3 mV
1.548 nsec,199.3 mV
1.548 nsec,199.3 mV
1.549 nsec,199.3 mV
1.549 nsec,199.4 mV
1.549 nsec,199.4 mV
1.549 nsec,199.5 mV
1.549 nsec,199.6 mV
1.549 nsec,199.6 mV
1.549 nsec,199.8 mV
1.549 nsec,199.9 mV
1.549 nsec,200.0 mV
1.549 nsec,200.2 mV
1.550 nsec,200.3 mV
1.550 nsec,200.5 mV
1.550 nsec,200.6 mV
1.550 nsec,200.8 mV
1.550 nsec,200.9 mV
1.550 nsec,201.0 mV
1.550 nsec,201.1 mV
1.550 nsec,201.2 mV
1.550 nsec,201.3 mV
1.550 nsec,201.4 mV
1.551 nsec,201.4 mV
1.551 nsec,201.5 mV
1.551 nsec,201.5 mV
1.551 nsec,201.5 mV
1.551 nsec,201.5 mV
1.551 nsec,201.5 mV
1.551 nsec,201.4 mV
1.551 nsec,201.4 mV
1.551 nsec,201.4 mV
1.551 nsec,201.3 mV
1.552 nsec,201.3 mV
1.552 nsec,201.2 mV
1.552 nsec,201.2 mV
1.552 nsec,201.2 mV
1.552 nsec,201.2 mV
1.552 nsec,201.2 mV
1.552 nsec,201.3 mV
1.552 nsec,201.3 mV
1.552 nsec,201.4 mV
1.552 nsec,201.4 mV
1.553 nsec,201.5 mV
1.553 nsec,201.6 mV
1.553 nsec,201.7 mV
1.553 nsec,201.8 mV
1.553 nsec,202.0 mV
1.553 nsec,202.1 mV
1.553 nsec,202.2 mV
1.553 nsec,202.3 mV
1.553 nsec,202.4 mV
1.553 nsec,202.5 mV
1.554 nsec,202.5 mV
1.554 nsec,202.6 mV
1.554 nsec,202.6 mV
1.554 nsec,202.6 mV
1.554 nsec,202.6 mV
1.554 nsec,202.6 mV
1.554 nsec,202.5 mV
1.554 nsec,202.5 mV
1.554 nsec,202.4 mV
1.554 nsec,202.3 mV
1.555 nsec,202.2 mV
1.555 nsec,202.1 mV
1.555 nsec,202.0 mV
1.555 nsec,201.9 mV
1.555 nsec,201.8 mV
1.555 nsec,201.8 mV
1.555 nsec,201.7 mV
1.555 nsec,201.6 mV
1.555 nsec,201.6 mV
1.555 nsec,201.5 mV
1.556 nsec,201.5 mV
1.556 nsec,201.5 mV
1.556 nsec,201.5 mV
1.556 nsec,201.5 mV
1.556 nsec,201.5 mV
1.556 nsec,201.6 mV
1.556 nsec,201.6 mV
1.556 nsec,201.7 mV
1.556 nsec,201.7 mV
1.556 nsec,201.8 mV
1.557 nsec,201.8 mV
1.557 nsec,201.8 mV
1.557 nsec,201.9 mV
1.557 nsec,201.9 mV
1.557 nsec,201.8 mV
1.557 nsec,201.8 mV
1.557 nsec,201.8 mV
1.557 nsec,201.7 mV
1.557 nsec,201.6 mV
1.557 nsec,201.5 mV
1.558 nsec,201.4 mV
1.558 nsec,201.3 mV
1.558 nsec,201.2 mV
1.558 nsec,201.0 mV
1.558 nsec,200.9 mV
1.558 nsec,200.7 mV
1.558 nsec,200.6 mV
1.558 nsec,200.4 mV
1.558 nsec,200.3 mV
1.558 nsec,200.1 mV
1.559 nsec,200.0 mV
1.559 nsec,199.9 mV
1.559 nsec,199.8 mV
1.559 nsec,199.7 mV
1.559 nsec,199.7 mV
1.559 nsec,199.6 mV
1.559 nsec,199.6 mV
1.559 nsec,199.6 mV
1.559 nsec,199.6 mV
1.559 nsec,199.6 mV
1.560 nsec,199.6 mV
1.560 nsec,199.6 mV
1.560 nsec,199.7 mV
1.560 nsec,199.7 mV
1.560 nsec,199.7 mV
1.560 nsec,199.7 mV
1.560 nsec,199.7 mV
1.560 nsec,199.7 mV
1.560 nsec,199.6 mV
1.560 nsec,199.6 mV
1.561 nsec,199.5 mV
1.561 nsec,199.5 mV
1.561 nsec,199.4 mV
1.561 nsec,199.3 mV
1.561 nsec,199.1 mV
1.561 nsec,199.0 mV
1.561 nsec,198.9 mV
1.561 nsec,198.7 mV
1.561 nsec,198.6 mV
1.561 nsec,198.5 mV
1.562 nsec,198.3 mV
1.562 nsec,198.2 mV
1.562 nsec,198.1 mV
1.562 nsec,198.0 mV
1.562 nsec,197.9 mV
1.562 nsec,197.9 mV
1.562 nsec,197.8 mV
1.562 nsec,197.8 mV
1.562 nsec,197.8 mV
1.562 nsec,197.8 mV
1.563 nsec,197.8 mV
1.563 nsec,197.9 mV
1.563 nsec,197.9 mV
1.563 nsec,198.0 mV
1.563 nsec,198.0 mV
1.563 nsec,198.1 mV
1.563 nsec,198.2 mV
1.563 nsec,198.3 mV
1.563 nsec,198.3 mV
1.563 nsec,198.4 mV
1.564 nsec,198.5 mV
1.564 nsec,198.5 mV
1.564 nsec,198.5 mV
1.564 nsec,198.6 mV
1.564 nsec,198.6 mV
1.564 nsec,198.5 mV
1.564 nsec,198.5 mV
1.564 nsec,198.5 mV
1.564 nsec,198.4 mV
1.564 nsec,198.4 mV
1.565 nsec,198.3 mV
1.565 nsec,198.3 mV
1.565 nsec,198.2 mV
1.565 nsec,198.2 mV
1.565 nsec,198.1 mV
1.565 nsec,198.1 mV
1.565 nsec,198.1 mV
1.565 nsec,198.1 mV
1.565 nsec,198.1 mV
1.565 nsec,198.1 mV
1.566 nsec,198.2 mV
1.566 nsec,198.2 mV
1.566 nsec,198.3 mV
1.566 nsec,198.4 mV
1.566 nsec,198.6 mV
1.566 nsec,198.7 mV
1.566 nsec,198.8 mV
1.566 nsec,199.0 mV
1.566 nsec,199.1 mV
1.566 nsec,199.3 mV
1.567 nsec,199.4 mV
1.567 nsec,199.6 mV
1.567 nsec,199.7 mV
1.567 nsec,199.9 mV
1.567 nsec,200.0 mV
1.567 nsec,200.1 mV
1.567 nsec,200.2 mV
1.567 nsec,200.2 mV
1.567 nsec,200.3 mV
1.567 nsec,200.3 mV
1.568 nsec,200.3 mV
1.568 nsec,200.4 mV
1.568 nsec,200.4 mV
1.568 nsec,200.4 mV
1.568 nsec,200.3 mV
1.568 nsec,200.3 mV
1.568 nsec,200.3 mV
1.568 nsec,200.3 mV
1.568 nsec,200.3 mV
1.568 nsec,200.3 mV
1.569 nsec,200.3 mV
1.569 nsec,200.4 mV
1.569 nsec,200.4 mV
1.569 nsec,200.5 mV
1.569 nsec,200.5 mV
1.569 nsec,200.6 mV
1.569 nsec,200.7 mV
1.569 nsec,200.8 mV
1.569 nsec,201.0 mV
1.569 nsec,201.1 mV
1.570 nsec,201.2 mV
1.570 nsec,201.4 mV
1.570 nsec,201.5 mV
1.570 nsec,201.6 mV
1.570 nsec,201.7 mV
1.570 nsec,201.9 mV
1.570 nsec,202.0 mV
1.570 nsec,202.0 mV
1.570 nsec,202.1 mV
1.570 nsec,202.2 mV
1.571 nsec,202.2 mV
1.571 nsec,202.2 mV
1.571 nsec,202.2 mV
1.571 nsec,202.2 mV
1.571 nsec,202.1 mV
1.571 nsec,202.1 mV
1.571 nsec,202.0 mV
1.571 nsec,201.9 mV
1.571 nsec,201.8 mV
1.571 nsec,201.7 mV
1.572 nsec,201.6 mV
1.572 nsec,201.6 mV
1.572 nsec,201.5 mV
1.572 nsec,201.4 mV
1.572 nsec,201.3 mV
1.572 nsec,201.3 mV
1.572 nsec,201.3 mV
1.572 nsec,201.2 mV
1.572 nsec,201.2 mV
1.572 nsec,201.2 mV
1.573 nsec,201.2 mV
1.573 nsec,201.3 mV
1.573 nsec,201.3 mV
1.573 nsec,201.3 mV
1.573 nsec,201.4 mV
1.573 nsec,201.4 mV
1.573 nsec,201.4 mV
1.573 nsec,201.5 mV
1.573 nsec,201.5 mV
1.573 nsec,201.5 mV
1.574 nsec,201.5 mV
1.574 nsec,201.4 mV
1.574 nsec,201.4 mV
1.574 nsec,201.3 mV
1.574 nsec,201.3 mV
1.574 nsec,201.2 mV
1.574 nsec,201.1 mV
1.574 nsec,200.9 mV
1.574 nsec,200.8 mV
1.574 nsec,200.6 mV
1.575 nsec,200.5 mV
1.575 nsec,200.3 mV
1.575 nsec,200.1 mV
1.575 nsec,200.0 mV
1.575 nsec,199.8 mV
1.575 nsec,199.7 mV
1.575 nsec,199.5 mV
1.575 nsec,199.4 mV
1.575 nsec,199.3 mV
1.575 nsec,199.2 mV
1.576 nsec,199.1 mV
1.576 nsec,199.1 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.576 nsec,199.0 mV
1.577 nsec,199.1 mV
1.577 nsec,199.1 mV
1.577 nsec,199.1 mV
1.577 nsec,199.1 mV
1.577 nsec,199.1 mV
1.577 nsec,199.1 mV
1.577 nsec,199.0 mV
1.577 nsec,199.0 mV
1.577 nsec,198.9 mV
1.577 nsec,198.9 mV
1.578 nsec,198.8 mV
1.578 nsec,198.7 mV
1.578 nsec,198.6 mV
1.578 nsec,198.5 mV
1.578 nsec,198.4 mV
1.578 nsec,198.3 mV
1.578 nsec,198.2 mV
1.578 nsec,198.1 mV
1.578 nsec,198.0 mV
1.578 nsec,197.9 mV
1.579 nsec,197.9 mV
1.579 nsec,197.8 mV
1.579 nsec,197.8 mV
1.579 nsec,197.8 mV
1.579 nsec,197.9 mV
1.579 nsec,197.9 mV
1.579 nsec,198.0 mV
1.579 nsec,198.0 mV
1.579 nsec,198.1 mV
1.579 nsec,198.2 mV
1.580 nsec,198.4 mV
1.580 nsec,198.5 mV
1.580 nsec,198.6 mV
1.580 nsec,198.7 mV
1.580 nsec,198.9 mV
1.580 nsec,199.0 mV
1.580 nsec,199.1 mV
1.580 nsec,199.2 mV
1.580 nsec,199.3 mV
1.580 nsec,199.4 mV
1.581 nsec,199.5 mV
1.581 nsec,199.5 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.581 nsec,199.6 mV
1.582 nsec,199.6 mV
1.582 nsec,199.6 mV
1.582 nsec,199.6 mV
1.582 nsec,199.6 mV
1.582 nsec,199.7 mV
1.582 nsec,199.7 mV
1.582 nsec,199.8 mV
1.582 nsec,199.9 mV
1.582 nsec,200.0 mV
1.582 nsec,200.1 mV
1.583 nsec,200.2 mV
1.583 nsec,200.3 mV
1.583 nsec,200.5 mV
1.583 nsec,200.6 mV
1.583 nsec,200.8 mV
1.583 nsec,201.0 mV
1.583 nsec,201.1 mV
1.583 nsec,201.2 mV
1.583 nsec,201.4 mV
1.583 nsec,201.5 mV
1.584 nsec,201.6 mV
1.584 nsec,201.7 mV
1.584 nsec,201.8 mV
1.584 nsec,201.8 mV
1.584 nsec,201.9 mV
1.584 nsec,201.9 mV
1.584 nsec,201.9 mV
1.584 nsec,201.9 mV
1.584 nsec,201.8 mV
1.584 nsec,201.8 mV
1.585 nsec,201.7 mV
1.585 nsec,201.7 mV
1.585 nsec,201.6 mV
1.585 nsec,201.5 mV
1.585 nsec,201.4 mV
1.585 nsec,201.4 mV
1.585 nsec,201.3 mV
1.585 nsec,201.3 mV
1.585 nsec,201.2 mV
1.585 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.2 mV
1.586 nsec,201.3 mV
1.586 nsec,201.3 mV
1.586 nsec,201.3 mV
1.586 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.4 mV
1.587 nsec,201.3 mV
1.587 nsec,201.2 mV
1.587 nsec,201.1 mV
1.587 nsec,201.0 mV
1.588 nsec,200.9 mV
1.588 nsec,200.8 mV
1.588 nsec,200.6 mV
1.588 nsec,200.5 mV
1.588 nsec,200.3 mV
1.588 nsec,200.1 mV
1.588 nsec,200.0 mV
1.588 nsec,199.8 mV
1.588 nsec,199.6 mV
1.588 nsec,199.5 mV
1.589 nsec,199.4 mV
1.589 nsec,199.2 mV
1.589 nsec,199.1 mV
1.589 nsec,199.0 mV
1.589 nsec,199.0 mV
1.589 nsec,198.9 mV
1.589 nsec,198.9 mV
1.589 nsec,198.9 mV
1.589 nsec,198.9 mV
1.589 nsec,198.9 mV
1.590 nsec,198.9 mV
1.590 nsec,198.9 mV
1.590 nsec,198.9 mV
1.590 nsec,198.9 mV
1.590 nsec,199.0 mV
1.590 nsec,199.0 mV
1.590 nsec,199.0 mV
1.590 nsec,199.0 mV
1.590 nsec,199.0 mV
1.590 nsec,199.0 mV
1.591 nsec,198.9 mV
1.591 nsec,198.9 mV
1.591 nsec,198.8 mV
1.591 nsec,198.8 mV
1.591 nsec,198.7 mV
1.591 nsec,198.6 mV
1.591 nsec,198.5 mV
1.591 nsec,198.5 mV
1.591 nsec,198.4 mV
1.591 nsec,198.3 mV
1.592 nsec,198.2 mV
1.592 nsec,198.2 mV
1.592 nsec,198.1 mV
1.592 nsec,198.1 mV
1.592 nsec,198.1 mV
1.592 nsec,198.1 mV
1.592 nsec,198.1 mV
1.592 nsec,198.1 mV
1.592 nsec,198.2 mV
1.592 nsec,198.3 mV
1.593 nsec,198.4 mV
1.593 nsec,198.5 mV
1.593 nsec,198.6 mV
1.593 nsec,198.8 mV
1.593 nsec,198.9 mV
1.593 nsec,199.1 mV
1.593 nsec,199.2 mV
1.593 nsec,199.4 mV
1.593 nsec,199.5 mV
1.593 nsec,199.7 mV
1.594 nsec,199.8 mV
1.594 nsec,199.9 mV
1.594 nsec,200.0 mV
1.594 nsec,200.1 mV
1.594 nsec,200.2 mV
1.594 nsec,200.2 mV
1.594 nsec,200.3 mV
1.594 nsec,200.3 mV
1.594 nsec,200.3 mV
1.594 nsec,200.3 mV
1.595 nsec,200.4 mV
1.595 nsec,200.4 mV
1.595 nsec,200.3 mV
1.595 nsec,200.3 mV
1.595 nsec,200.4 mV
1.595 nsec,200.4 mV
1.595 nsec,200.4 mV
1.595 nsec,200.4 mV
1.595 nsec,200.4 mV
1.595 nsec,200.5 mV
1.596 nsec,200.6 mV
1.596 nsec,200.6 mV
1.596 nsec,200.7 mV
1.596 nsec,200.8 mV
1.596 nsec,200.9 mV
1.596 nsec,201.1 mV
1.596 nsec,201.2 mV
1.596 nsec,201.3 mV
1.596 nsec,201.4 mV
1.596 nsec,201.5 mV
1.597 nsec,201.7 mV
1.597 nsec,201.8 mV
1.597 nsec,201.8 mV
1.597 nsec,201.9 mV
1.597 nsec,202.0 mV
1.597 nsec,202.0 mV
1.597 nsec,202.0 mV
1.597 nsec,202.0 mV
1.597 nsec,202.0 mV
1.597 nsec,201.9 mV
1.598 nsec,201.9 mV
1.598 nsec,201.8 mV
1.598 nsec,201.7 mV
1.598 nsec,201.6 mV
1.598 nsec,201.5 mV
1.598 nsec,201.4 mV
1.598 nsec,201.2 mV
1.598 nsec,201.1 mV
1.598 nsec,201.0 mV
1.598 nsec,200.9 mV
1.599 nsec,200.8 mV
1.599 nsec,200.7 mV
1.599 nsec,200.6 mV
1.599 nsec,200.5 mV
1.599 nsec,200.4 mV
1.599 nsec,200.4 mV
1.599 nsec,200.4 mV
1.599 nsec,200.3 mV
1.599 nsec,200.3 mV
1.599 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.3 mV
1.600 nsec,200.2 mV
1.600 nsec,200.2 mV
1.600 nsec,200.1 mV
1.600 nsec,200.1 mV
1.601 nsec,200.0 mV
1.601 nsec,199.9 mV
1.601 nsec,199.8 mV
1.601 nsec,199.7 mV
1.601 nsec,199.5 mV
1.601 nsec,199.4 mV
1.601 nsec,199.2 mV
1.601 nsec,199.1 mV
1.601 nsec,198.9 mV
1.601 nsec,198.8 mV
1.602 nsec,198.7 mV
1.602 nsec,198.5 mV
1.602 nsec,198.4 mV
1.602 nsec,198.3 mV
1.602 nsec,198.2 mV
1.602 nsec,198.2 mV
1.602 nsec,198.1 mV
1.602 nsec,198.1 mV
1.602 nsec,198.1 mV
1.602 nsec,198.1 mV
1.603 nsec,198.1 mV
1.603 nsec,198.2 mV
1.603 nsec,198.3 mV
1.603 nsec,198.3 mV
1.603 nsec,198.4 mV
1.603 nsec,198.5 mV
1.603 nsec,198.6 mV
1.603 nsec,198.7 mV
1.603 nsec,198.8 mV
1.603 nsec,198.9 mV
1.604 nsec,199.0 mV
1.604 nsec,199.1 mV
1.604 nsec,199.1 mV
1.604 nsec,199.2 mV
1.604 nsec,199.2 mV
1.604 nsec,199.2 mV
1.604 nsec,199.3 mV
1.604 nsec,199.3 mV
1.604 nsec,199.3 mV
1.604 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.3 mV
1.605 nsec,199.4 mV
1.605 nsec,199.4 mV
1.605 nsec,199.5 mV
1.606 nsec,199.6 mV
1.606 nsec,199.7 mV
1.606 nsec,199.8 mV
1.606 nsec,199.9 mV
1.606 nsec,200.1 mV
1.606 nsec,200.2 mV
1.606 nsec,200.4 mV
1.606 nsec,200.5 mV
1.606 nsec,200.7 mV
1.606 nsec,200.9 mV
1.607 nsec,201.0 mV
1.607 nsec,201.2 mV
1.607 nsec,201.3 mV
1.607 nsec,201.4 mV
1.607 nsec,201.5 mV
1.607 nsec,201.6 mV
1.607 nsec,201.7 mV
1.607 nsec,201.7 mV
1.607 nsec,201.7 mV
1.607 nsec,201.7 mV
1.608 nsec,201.7 mV
1.608 nsec,201.7 mV
1.608 nsec,201.6 mV
1.608 nsec,201.6 mV
1.608 nsec,201.5 mV
1.608 nsec,201.5 mV
1.608 nsec,201.4 mV
1.608 nsec,201.3 mV
1.608 nsec,201.2 mV
1.608 nsec,201.2 mV
1.609 nsec,201.1 mV
1.609 nsec,201.0 mV
1.609 nsec,201.0 mV
1.609 nsec,201.0 mV
1.609 nsec,200.9 mV
1.609 nsec,200.9 mV
1.609 nsec,200.9 mV
1.609 nsec,200.9 mV
1.609 nsec,200.9 mV
1.609 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,201.0 mV
1.610 nsec,200.9 mV
1.610 nsec,200.9 mV
1.610 nsec,200.8 mV
1.611 nsec,200.7 mV
1.611 nsec,200.6 mV
1.611 nsec,200.5 mV
1.611 nsec,200.4 mV
1.611 nsec,200.2 mV
1.611 nsec,200.1 mV
1.611 nsec,199.9 mV
1.611 nsec,199.7 mV
1.611 nsec,199.6 mV
1.611 nsec,199.4 mV
1.612 nsec,199.2 mV
1.612 nsec,199.1 mV
1.612 nsec,198.9 mV
1.612 nsec,198.8 mV
1.612 nsec,198.7 mV
1.612 nsec,198.6 mV
1.612 nsec,198.5 mV
1.612 nsec,198.5 mV
1.612 nsec,198.4 mV
1.612 nsec,198.4 mV
1.613 nsec,198.4 mV
1.613 nsec,198.4 mV
1.613 nsec,198.5 mV
1.613 nsec,198.5 mV
1.613 nsec,198.6 mV
1.613 nsec,198.6 mV
1.613 nsec,198.7 mV
1.613 nsec,198.7 mV
1.613 nsec,198.8 mV
1.613 nsec,198.9 mV
1.614 nsec,198.9 mV
1.614 nsec,198.9 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,199.0 mV
1.614 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,198.9 mV
1.615 nsec,199.0 mV
1.615 nsec,199.1 mV
1.616 nsec,199.1 mV
1.616 nsec,199.3 mV
1.616 nsec,199.4 mV
1.616 nsec,199.5 mV
1.616 nsec,199.7 mV
1.616 nsec,199.8 mV
1.616 nsec,200.0 mV
1.616 nsec,200.2 mV
1.616 nsec,200.3 mV
1.616 nsec,200.5 mV
1.617 nsec,200.7 mV
1.617 nsec,200.8 mV
1.617 nsec,201.0 mV
1.617 nsec,201.1 mV
1.617 nsec,201.2 mV
1.617 nsec,201.3 mV
1.617 nsec,201.4 mV
1.617 nsec,201.4 mV
1.617 nsec,201.5 mV
1.617 nsec,201.5 mV
1.618 nsec,201.5 mV
1.618 nsec,201.5 mV
1.618 nsec,201.5 mV
1.618 nsec,201.4 mV
1.618 nsec,201.4 mV
1.618 nsec,201.3 mV
1.618 nsec,201.3 mV
1.618 nsec,201.2 mV
1.618 nsec,201.2 mV
1.618 nsec,201.1 mV
1.619 nsec,201.1 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.0 mV
1.619 nsec,201.1 mV
1.620 nsec,201.1 mV
1.620 nsec,201.1 mV
1.620 nsec,201.1 mV
1.620 nsec,201.2 mV
1.620 nsec,201.2 mV
1.620 nsec,201.1 mV
1.620 nsec,201.1 mV
1.620 nsec,201.1 mV
1.620 nsec,201.0 mV
1.620 nsec,201.0 mV
1.621 nsec,200.9 mV
1.621 nsec,200.8 mV
1.621 nsec,200.6 mV
1.621 nsec,200.5 mV
1.621 nsec,200.3 mV
1.621 nsec,200.2 mV
1.621 nsec,200.0 mV
1.621 nsec,199.8 mV
1.621 nsec,199.7 mV
1.621 nsec,199.5 mV
1.622 nsec,199.3 mV
1.622 nsec,199.2 mV
1.622 nsec,199.0 mV
1.622 nsec,198.9 mV
1.622 nsec,198.8 mV
1.622 nsec,198.7 mV
1.622 nsec,198.6 mV
1.622 nsec,198.6 mV
1.622 nsec,198.5 mV
1.622 nsec,198.5 mV
